,Fx,Mres,Fres,elementIndex,modelName,combCase
1767,116.37672787952424,4.188419275492907,2.057541221838059,243,models\NP model_04d_deflection.gwb,C27
1768,123.53415756702424,5.2148937960279005,2.057541221838059,243,models\NP model_04d_deflection.gwb,C40
1769,116.37672787952424,4.188419275492907,2.057541221838059,243,models\NP model_04d_deflection.gwb,C40
1770,123.53415756702424,5.2148937960279005,2.057541221838059,243,models\NP model_04d_deflection.gwb,C41
1771,116.37672787952424,4.188419275492907,2.057541221838059,243,models\NP model_04d_deflection.gwb,C41
1772,123.53415756702424,5.2148937960279005,2.057541221838059,243,models\NP model_04d_deflection.gwb,C54
1773,116.37672787952424,4.188419275492907,2.057541221838059,243,models\NP model_04d_deflection.gwb,C54
1774,123.53415756702424,5.2148937960279005,2.057541221838059,243,models\NP model_04d_deflection.gwb,C55
1775,116.37672787952424,4.188419275492907,2.057541221838059,243,models\NP model_04d_deflection.gwb,C55
1776,116.37671420764923,4.188418685218824,1.9560585670519095,244,models\NP model_04d_deflection.gwb,C9
1778,116.37671420764923,4.188418685218824,1.9560585670519095,244,models\NP model_04d_deflection.gwb,C10
1780,116.37671420764923,4.188418685218824,1.9560585670519095,244,models\NP model_04d_deflection.gwb,C26
1782,116.37671420764923,4.188418685218824,1.9560585670519095,244,models\NP model_04d_deflection.gwb,C27
1784,116.37671420764923,4.188418685218824,1.9560585670519095,244,models\NP model_04d_deflection.gwb,C40
1786,116.37671420764923,4.188418685218824,1.9560585670519095,244,models\NP model_04d_deflection.gwb,C41
